customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,effective_to_date
2491.317024,36631,62,30,77,67.530904,20110129
2908.875917,35895,73,11,51,312.921256,20110129
4282.947971,40864,109,16,70,166.937747,20110226
8341.623748,0,118,15,77,566.4,20110108
5090.781344,93018,63,5,90,135.382194,20110205
7366.1883,70014,62,6,4,17.742954,20110213
2436.875126,48875,61,20,9,1.838367,20110225
8852.688689,67969,74,11,14,197.776009,20110205
23875.47675,0,108,8,55,612.102262,20110214
5600.496541,68665,69,33,67,331.2,20110123
4636.54647,26802,66,7,43,316.8,20110101
7573.345057,0,110,6,37,1193.036154,20110220
14696.63549,45345,125,0,73,600.0,20110129
12298.6863,17101,113,1,88,542.4,20110220
7724.840065,32051,193,4,40,926.4,20110207
5946.670679,81139,74,22,69,392.6364,20110222
8000.545061,63834,100,23,19,215.226476,20110102
6457.560953,37548,81,12,9,160.598662,20110105
7281.44014,0,69,28,28,371.803029,20110107
2592.437797,72421,65,8,23,312.0,20110102
4678.423394,83102,116,15,35,443.670399,20110117
13869.92705,28432,118,1,59,612.300581,20110121
8717.777831,83707,108,2,72,290.391526,20110222
5233.986808,63259,65,25,14,316.795337,20110204
4764.189722,0,67,18,73,405.527937,20110207
2472.469209,63860,62,26,81,208.598246,20110120
5608.316348,67176,72,20,90,345.6,20110222
5505.057003,86132,68,30,10,301.437365,20110101
2606.208503,28519,66,1,56,456.473115,20110214
10481.94383,39102,88,11,98,152.338562,20110128
3256.766388,0,89,17,56,491.755368,20110122
30475.78048,97298,128,16,38,48.517439,20110130
6364.902164,41986,84,25,31,430.375049,20110118
9468.509337,0,88,6,47,633.6,20110222
5631.451866,17291,73,3,25,350.4,20110103
7780.999262,0,74,0,52,246.489123,20110110
9816.528302,37256,62,15,7,128.969729,20110128
7519.133631,96306,95,12,17,185.355353,20110220
10179.71704,14290,271,20,40,1300.8,20110105
2772.839235,37038,71,6,97,9.071305,20110228
4037.501846,90760,103,5,7,133.475315,20110218
21435.87782,20668,188,34,54,902.4,20110107
2676.867914,54480,67,19,91,321.6,20110204
2523.959554,16244,68,4,85,623.223617,20110224
6988.401604,22436,89,24,21,427.2,20110226
2695.963857,25544,68,18,30,326.4,20110213
2673.319593,28728,67,8,10,321.6,20110213
12157.32992,57449,103,6,28,494.4,20110227
2957.764017,83318,73,21,42,211.336937,20110206
7433.820995,55561,63,2,79,227.872071,20110129
3099.538005,0,102,18,32,862.762957,20110119
8415.684559,55308,107,17,74,513.6,20110103
26843.12452,36068,97,0,10,113.367765,20110116
13057.17071,48804,112,1,4,537.6,20110227
9599.950239,0,131,6,52,943.2,20110124
8535.108918,55790,111,4,40,117.672722,20110222
8293.481886,70258,69,20,65,225.145949,20110109
6846.150323,0,95,13,20,456.0,20110127
6636.859781,47274,83,32,26,182.432565,20110106
5802.83547,0,78,27,10,644.755653,20110228
5077.320916,0,73,26,84,525.6,20110109
12427.39371,15818,107,24,99,333.886816,20110209
10990.59477,44552,137,7,42,311.103582,20110116
3435.25008,64348,86,25,18,212.391975,20110114
6624.61183,0,62,27,53,297.6,20110226
5757.442258,88997,72,9,71,174.041566,20110131
2691.568951,77411,67,30,63,257.900458,20110124
2886.451602,10312,78,10,63,486.278557,20110120
5341.438779,0,72,4,11,345.6,20110101
4160.018087,96263,103,5,5,1.924709,20110108
2846.24535,28919,72,18,11,518.4,20110203
4770.256564,0,68,2,28,326.4,20110102
5059.616223,41869,64,5,52,262.12205,20110106
9095.744565,0,128,5,76,921.6,20110115
2688.863963,32808,68,1,88,541.695658,20110129
8277.637562,79780,68,11,58,326.4,20110214
9057.935331,91025,112,26,37,327.682669,20110102
3801.750407,33043,95,15,90,456.0,20110102
9339.341599,69442,118,26,6,1265.570302,20110222
2520.12318,0,70,18,47,63.043197,20110115
4984.095342,0,70,25,48,336.0,20110214
2595.747991,47234,65,11,34,15.631363,20110218
7437.693335,86863,92,27,26,441.6,20110112
14536.78759,25805,66,25,0,375.866091,20110116
5913.305869,43676,76,19,7,364.8,20110123
2771.663013,59855,74,30,82,355.2,20110107
29194.36639,35296,126,19,11,452.616872,20110104
9880.38582,36576,125,11,73,113.450122,20110103
15114.40241,28513,100,4,22,480.0,20110119
5759.91084,85448,72,16,76,16.03451,20110128
8495.164213,23791,110,11,71,615.27228,20110124
4381.184212,20597,112,31,46,615.256301,20110108
6997.827397,56940,87,11,10,512.66245,20110223
11430.58845,93210,71,35,62,74.523935,20110116
7482.486135,48992,94,30,0,426.072946,20110123
8596.916624,53736,71,2,20,169.287785,20110131
7854.960831,25378,66,22,32,419.464143,20110116
2582.408525,76731,64,2,68,201.455005,20110214
2275.363967,0,64,11,85,662.69318,20110112
4118.588554,69379,103,14,79,494.4,20110128
12157.32992,57449,103,6,28,494.4,20110227
5152.819636,0,68,7,31,326.4,20110102
6512.976472,0,93,30,70,669.6,20110102
27789.69235,33806,89,32,59,395.729716,20110120
4191.966092,77048,103,20,41,141.199465,20110129
10928.40709,74965,90,20,93,58.557552,20110111
7615.381271,34095,63,5,99,302.4,20110109
2004.350666,0,66,16,35,316.8,20110222
2434.681155,96045,61,24,35,8.582971,20110115
14195.36028,86355,118,27,86,285.418473,20110212
9427.684903,27824,118,32,9,566.4,20110121
11982.42085,42995,101,10,22,410.508316,20110227
3102.789546,21235,79,18,56,244.23135,20110204
4222.631209,74585,106,1,49,218.598065,20110117
4023.814439,41833,103,28,43,643.826716,20110110
5297.151805,23908,70,18,57,336.0,20110219
21423.63723,0,65,9,31,312.0,20110103
4416.206243,61953,113,5,63,497.047297,20110126
4639.035171,0,142,5,87,1022.4,20110228
4863.544585,0,137,25,45,657.6,20110113
25830.90982,73760,107,16,3,230.245772,20110131
2974.314896,23333,74,8,43,5.622751,20110216
2064.458781,0,61,6,30,292.8,20110108
10064.60828,20440,128,11,54,614.4,20110203
5500.01251,86073,136,3,32,333.5671,20110211
5489.214062,50943,139,18,14,667.2,20110110
2612.756658,19003,71,29,21,34.651305,20110223
8573.463947,46703,108,0,48,678.100487,20110110
24127.50402,14072,71,13,3,511.2,20110126
8550.386579,21733,73,17,37,525.6,20110206
2308.648034,20811,61,33,61,292.8,20110120
4254.620669,11904,61,34,11,292.8,20110203
8982.850377,43490,114,24,63,174.588413,20110213
7868.165983,57340,67,7,19,159.391681,20110117
7704.248723,49088,97,4,46,698.4,20110209
10552.16999,47761,131,2,54,232.711071,20110102
11681.37428,70930,99,2,21,190.43446,20110226
8737.837514,61281,110,7,16,79.865605,20110213
5454.890731,0,82,4,77,393.6,20110222
7705.283329,25290,66,0,4,382.085897,20110226
7039.262387,24239,88,25,5,48.348319,20110212
8838.085637,82664,114,24,10,133.425609,20110121
8733.527338,83210,110,0,25,528.0,20110205
9597.474777,38736,81,7,35,561.414794,20110218
4506.660224,0,66,0,10,316.8,20110117
17857.97233,55437,64,5,78,445.287788,20110213
4737.871725,0,130,0,93,23.820158,20110203
5426.136238,0,71,33,83,407.99684,20110101
7998.143771,29066,100,13,51,844.229478,20110219
2897.620704,54337,72,27,7,345.6,20110225
11599.50219,67616,96,25,17,340.306584,20110219
15147.93055,41082,63,23,94,106.647493,20110216
5435.767832,0,73,12,71,626.116259,20110213
2725.356404,36650,69,2,70,56.60333,20110103
13297.71225,50631,112,19,12,784.65781,20110219
9927.049694,19592,92,31,63,441.6,20110122
17771.54902,0,114,30,1,547.2,20110123
18269.27017,55761,115,22,73,86.27772,20110212
2722.210707,17576,71,29,70,398.502948,20110202
7083.212357,41449,89,15,45,63.516572,20110224
10179.71704,14290,271,20,40,1300.8,20110105
5889.509098,62007,73,4,7,120.015609,20110224
15771.39342,21921,206,14,44,1254.137899,20110226
5288.173294,42621,66,8,3,316.8,20110117
27580.55396,0,87,16,41,417.6,20110122
7778.532347,63786,196,30,81,798.002689,20110107
7341.861257,0,104,1,48,82.041684,20110118
7919.197048,82877,99,8,89,22.819088,20110107
2163.870179,0,63,0,75,302.4,20110207
9787.808819,10475,88,13,81,422.4,20110107
5207.640754,21952,66,20,31,316.8,20110118
21147.27716,49721,132,18,49,639.971388,20110107
12280.76661,88340,102,16,1,489.6,20110101
2441.394244,0,65,7,28,312.0,20110213
6535.560574,0,65,14,62,468.0,20110210
9206.598256,24589,82,33,39,511.497882,20110110
4118.588554,69379,103,14,79,494.4,20110128
4838.208972,73769,61,24,95,239.540223,20110123
4625.548098,66670,114,23,6,518.180364,20110228
14042.103,88854,118,6,50,715.252366,20110106
7546.613549,31266,193,6,79,926.4,20110120
2514.59196,43860,65,15,58,156.124914,20110214
5170.358435,89284,133,4,62,402.070719,20110131
13917.37715,67267,89,31,10,94.814032,20110113
11318.13083,79270,95,28,61,456.0,20110113
4276.363627,36692,109,1,6,523.2,20110116
4322.240343,0,119,0,37,571.2,20110216
8002.308333,0,107,3,65,513.6,20110111
3885.456401,0,105,3,92,504.0,20110228
4471.778239,0,135,8,14,972.0,20110124
8496.352846,44624,71,10,79,73.883044,20110204
22500.88348,0,71,1,23,340.8,20110114
16301.9676,19614,85,21,32,574.024018,20110217
2319.735908,0,64,31,53,632.715382,20110123
8717.049833,83846,74,22,94,355.2,20110214
2860.111745,51159,72,4,61,4.238626,20110220
2453.408288,83772,62,13,76,42.248087,20110121
5989.773931,66839,154,33,24,739.2,20110119
24980.22553,88440,70,19,30,27.145151,20110224
7482.639506,25666,63,7,30,270.002766,20110214
2457.576007,52926,61,2,92,292.8,20110127
2379.741171,0,67,16,90,494.946438,20110206
8286.964421,40001,70,26,7,142.567008,20110222
2393.915369,0,70,24,10,425.266308,20110131
4657.159469,18024,65,13,1,312.0,20110113
13197.92893,0,68,19,2,326.4,20110127
2803.916726,23220,74,3,73,251.334247,20110128
8646.504109,64125,108,3,44,369.818708,20110102
7425.870642,58042,62,14,88,161.419528,20110107
4528.737362,90034,112,5,86,537.6,20110111
2227.072755,27972,61,7,38,292.8,20110105
7292.948758,0,65,6,45,312.0,20110217
3184.355246,50989,80,3,11,255.999709,20110221
11315.20373,11885,101,18,39,484.8,20110216
2530.705137,89451,63,11,2,61.769564,20110121
18361.55525,0,182,3,56,1310.4,20110228
8641.530036,78904,109,10,38,250.001424,20110212
3278.53188,70247,83,13,19,141.799422,20110219
5271.982116,32653,67,4,25,321.6,20110213
3763.637743,93595,97,15,30,49.797016,20110221
13955.56961,90279,115,7,64,372.175592,20110102
5001.527484,0,72,3,56,542.14385,20110202
7082.830426,53310,189,26,33,1360.8,20110122
7619.482766,0,105,5,42,504.0,20110202
12550.88198,22234,160,0,92,768.0,20110222
32196.60037,91375,99,22,89,72.632934,20110130
6793.77405,22250,86,10,36,720.601429,20110129
5272.319663,0,80,9,69,576.0,20110127
6265.343299,0,84,18,25,481.025786,20110113
8547.586142,51179,71,10,25,466.176731,20110224
2787.423683,38667,72,8,67,159.266473,20110126
4626.801093,79487,114,20,87,547.2,20110116
8663.363959,67763,107,28,10,41.283167,20110127
3872.222217,0,62,8,81,503.808329,20110125
5170.811494,0,71,5,20,859.599411,20110206
8960.280213,71943,112,8,51,305.653785,20110117
5471.83429,53526,68,27,69,278.902846,20110206
34931.00171,35005,295,14,46,1416.0,20110217
2620.392335,24721,67,3,76,139.963594,20110128
19069.49954,0,102,29,72,734.4,20110202
5757.442258,88997,72,9,71,174.041566,20110131
40224.01359,48587,111,7,14,532.8,20110207
2701.488341,76310,67,1,33,321.6,20110105
3712.430479,73205,92,9,18,37.299865,20110211
21850.84002,51056,78,27,86,95.816516,20110217
7840.165778,58414,210,7,24,1008.0,20110114
8237.037945,23940,107,13,34,513.6,20110117
2243.473907,0,62,26,18,446.4,20110224
8434.464067,44216,71,24,36,72.205362,20110203
2227.072755,27972,61,7,38,292.8,20110105
5170.025981,0,69,27,48,331.2,20110117
2641.446062,29305,66,1,38,475.2,20110208
2790.682957,53882,69,14,33,331.2,20110210
2745.129849,91757,69,29,58,331.2,20110115
7579.532717,33906,64,25,49,401.592109,20110109
10978.78028,68158,139,28,87,253.183568,20110112
8255.060054,0,134,24,86,643.2,20110120
4747.734642,42165,123,22,66,799.673766,20110108
3540.90425,0,101,24,11,727.2,20110202
3436.134281,30817,88,25,43,91.834668,20110218
2582.185301,68074,65,12,62,27.987867,20110123
44771.29936,0,131,20,59,842.391832,20110212
7396.283653,71135,92,11,64,270.563995,20110219
4330.799785,0,61,30,35,292.8,20110112
9075.768214,37722,116,8,23,158.077504,20110126
14635.45158,0,139,5,56,667.2,20110227
5609.082494,44705,71,21,63,148.173152,20110104
11565.68747,64642,96,3,79,404.265696,20110214
2771.045031,50071,71,3,32,18.918935,20110111
8507.128824,46754,106,5,70,513.818403,20110124
7582.113842,64801,64,23,19,268.471802,20110203
3323.092454,70410,83,25,13,131.828507,20110118
5234.331741,66957,131,31,4,628.8,20110118
24709.59957,24213,78,11,28,374.4,20110204
3123.080994,0,101,1,83,960.115399,20110219
2551.226692,79751,63,15,67,392.235698,20110119
7247.713672,86122,182,33,54,873.6,20110116
4538.847818,82297,116,5,62,0.382107,20110217
2687.314108,82210,68,33,46,51.961915,20110130
8730.421977,43259,73,12,18,350.4,20110204
8332.730557,0,79,7,72,379.2,20110127
2357.747015,25064,62,17,34,297.6,20110120
4637.164036,25816,119,18,63,571.2,20110207
5357.192698,0,73,14,74,350.853987,20110110
5391.970996,41662,69,27,73,217.973168,20110221
3694.140498,96170,92,8,86,441.6,20110203
5040.412436,46072,64,0,61,25.934064,20110101
27495.42188,37931,99,8,31,475.2,20110223
4842.284965,35127,62,9,21,297.6,20110119
2678.058299,72450,66,21,58,84.218363,20110120
5227.101938,93087,131,14,25,628.8,20110211
2590.096027,22398,67,23,76,321.6,20110103
10536.07798,92983,87,9,77,153.205591,20110220
8581.278701,27689,239,0,72,2893.239678,20110118
9463.113263,69654,118,10,50,629.532731,20110221
13441.00637,80744,111,15,19,361.284757,20110121
3886.504807,0,112,13,59,1185.988301,20110206
6784.89369,0,64,7,5,460.8,20110201
23594.6802,76358,66,25,3,86.461582,20110131
2538.62632,18608,71,13,24,340.8,20110217
5639.941974,73168,70,21,50,425.800112,20110110
2459.171724,21190,65,24,68,312.0,20110112
2667.270014,94041,66,14,11,159.756733,20110210
13778.36933,91474,113,9,99,24.087774,20110104
4923.18169,61469,63,16,65,302.4,20110116
2272.335352,16618,62,0,40,219.288706,20110105
14895.39798,48081,188,31,12,881.360959,20110121
9756.044954,67632,121,0,44,26.951627,20110102
9422.974113,34115,119,6,73,466.122541,20110216
3837.357574,23051,99,31,86,475.2,20110101
10952.13189,23748,99,0,24,607.095655,20110216
8159.136579,40589,69,23,68,331.2,20110115
19480.49981,50809,83,29,58,290.381707,20110102
3919.366722,66676,97,0,40,558.099357,20110105
7985.14214,52339,70,7,55,336.0,20110221
12168.74492,14973,115,2,75,828.0,20110205
5849.321498,0,83,2,47,540.514115,20110114
5085.836595,31546,65,4,83,100.049832,20110210
2903.939763,67763,73,17,69,59.861963,20110112
31162.6933,83170,97,0,53,344.118069,20110115
3086.873854,19464,84,10,94,871.505797,20110210
5178.704151,66943,65,33,10,53.084753,20110202
14024.35839,81872,115,10,55,256.43803,20110219
10640.93932,50450,90,11,68,135.892444,20110119
4949.803822,21342,62,34,72,74.350893,20110121
8595.665294,34621,108,21,32,621.464468,20110108
22951.892,62396,64,13,18,307.2,20110120
3792.13031,97212,93,28,61,360.05589,20110107
2755.747968,49648,70,0,23,65.954813,20110107
4880.339614,97984,61,1,36,407.450118,20110123
9051.905275,26308,114,10,30,547.2,20110203
10115.44622,63528,256,15,23,1228.8,20110117
8269.075366,20225,114,27,64,547.2,20110218
8071.65295,0,112,3,84,806.4,20110218
7726.993623,87620,64,3,15,24.063693,20110124
8311.1359,0,72,22,79,311.329282,20110126
2574.020376,34990,65,23,73,42.689135,20110114
5727.327124,99934,71,9,12,460.323855,20110126
5441.42013,85702,67,9,74,249.085887,20110107
2744.519593,94648,69,19,64,331.2,20110209
5636.740347,24516,71,11,23,300.607591,20110125
16870.3882,61063,85,21,4,262.504882,20110121
2738.001957,0,74,27,91,263.365432,20110221
4644.700497,0,64,23,71,307.2,20110214
4746.686506,15169,63,34,15,302.4,20110128
16874.32815,55390,71,34,29,256.268091,20110205
2387.60606,27592,62,6,29,297.6,20110220
2504.907557,88264,62,8,34,297.6,20110227
4591.625938,83297,113,6,28,542.4,20110101
13092.58578,0,188,35,82,1353.6,20110124
9112.266649,0,90,21,21,432.0,20110114
4165.166581,55897,104,33,5,499.2,20110202
2659.980563,21297,71,26,56,45.507952,20110111
11986.59212,87560,98,4,86,470.4,20110117
2898.732747,0,96,5,7,691.2,20110126
2894.243869,0,85,3,53,408.0,20110217
3500.454354,89398,86,5,57,82.409922,20110213
2621.808611,36843,68,12,11,357.642982,20110220
10221.80504,0,134,23,16,643.2,20110122
2578.270957,34946,65,30,63,420.35698,20110222
6242.595729,75680,78,27,6,136.787725,20110119
5220.280968,0,69,23,13,331.2,20110214
9075.768214,37722,116,8,23,158.077504,20110126
4525.365839,10269,65,12,5,170.798204,20110131
4970.357298,49714,63,29,64,266.165535,20110206
15467.78904,77517,129,19,20,98.921782,20110128
5838.89915,81082,73,5,85,281.295903,20110106
10656.88195,72540,88,7,3,631.743039,20110227
2289.618736,0,65,8,58,468.0,20110228
5439.804227,61546,68,4,27,29.209521,20110125
7956.150059,44818,67,25,41,136.883999,20110213
4458.113369,17622,65,1,36,312.0,20110102
2555.051532,0,72,14,24,518.4,20110203
3307.99904,79797,84,27,46,31.755601,20110228
5041.29961,36234,63,0,44,113.534474,20110130
13350.1209,28919,173,5,88,830.4,20110111
4931.221348,0,68,6,93,480.159011,20110117
7776.835189,63568,65,19,5,390.792553,20110104
2553.672212,73935,64,13,29,72.071195,20110226
4876.469668,0,66,15,56,316.8,20110127
9034.305834,18846,115,16,84,552.0,20110104
8105.910755,38893,103,19,40,41.965252,20110211
5619.689084,0,153,25,5,1027.000029,20110126
15727.13063,84824,196,7,4,319.820747,20110228
6618.016423,20068,86,8,28,411.011162,20110207
4670.047979,0,125,21,34,600.0,20110225
10169.36981,0,135,32,61,648.0,20110103
8323.073985,97245,70,29,29,4.110585,20110120
2417.759961,51808,61,3,12,351.149904,20110226
8044.872393,71391,67,29,39,284.000172,20110219
5325.724541,0,73,17,44,496.474767,20110221
6947.524013,0,100,5,54,925.137143,20110128
5847.415237,23496,77,17,88,13.164097,20110126
2584.203924,22562,65,4,81,312.0,20110104
4724.786102,23986,119,31,3,463.335061,20110105
2790.227993,22974,71,0,8,180.667969,20110205
21531.33284,0,101,21,35,484.8,20110119
12622.83268,61844,106,19,74,508.8,20110215
20171.96154,24804,73,19,98,350.4,20110201
16464.36587,27760,104,13,71,302.764283,20110209
5595.389905,74454,71,25,29,340.8,20110205
4170.687348,29462,107,28,23,513.6,20110117
2665.447079,52266,68,14,98,141.922839,20110223
7098.91414,0,70,18,99,349.783046,20110207
3971.345097,23599,103,20,46,494.4,20110226
5528.212807,36088,72,16,31,345.6,20110119
8338.995787,70534,104,31,71,54.065538,20110115
38445.85587,27398,125,4,71,600.0,20110129
5448.555219,85296,68,15,47,342.515136,20110107
10808.06597,31063,92,20,19,441.6,20110130
6185.09653,0,92,8,28,1027.177255,20110225
3208.225911,52367,81,25,64,275.989978,20110121
5480.104065,58651,71,6,95,472.599683,20110215
22986.15393,84831,192,13,37,1336.931716,20110123
13107.92594,49088,114,17,87,547.2,20110228
7462.926263,70263,93,30,66,7.345946,20110128
11463.99097,45354,285,5,51,540.141566,20110115
7236.132483,0,63,11,73,383.363758,20110111
6232.687923,28334,83,3,44,537.765151,20110108
28393.32994,38772,90,8,87,321.873474,20110209
3746.751625,41479,94,14,38,19.575683,20110226
21569.33731,23909,119,21,86,571.2,20110219
5012.083744,48328,63,22,12,108.138715,20110103
3371.858433,86689,85,3,72,408.0,20110127
3864.776795,24204,99,25,41,707.303416,20110202
4145.711862,25943,110,26,83,1067.333126,20110125
5156.072651,0,73,5,72,807.947292,20110212
3667.37497,62375,92,34,34,618.630955,20110107
7835.683513,0,71,7,24,404.272806,20110122
14567.26841,0,148,8,18,710.4,20110112
10171.33903,70200,65,25,10,312.0,20110115
4135.775206,0,112,16,62,707.977614,20110130
5511.491102,79027,70,13,37,336.0,20110119
2429.280527,26736,63,6,64,367.92773,20110118
5414.61734,26893,68,1,31,68.226001,20110219
7421.593541,47406,94,2,96,287.149807,20110110
